x,y,yaw,w
-7.38255,-3.81323,0.715489,0.0001
0.822659,-19.5401,0.794671,0.0001
10.3639,-0.0747897,1.71211,0.0001
-11.3722,-4.72796,-1.74742,0.0001
1.61377,-4.00264,-1.80944,0.0001
1.26368,-3.03792,1.19321,0.0001
-2.58664,-19.5359,-2.02344,0.0001
5.32266,-8.89321,0.915605,0.0001
-5.18748,-17.4894,-2.09721,0.0001
-11.9251,1.96316,1.53599,0.0001
-0.630385,-16.5037,-0.969376,0.0001
-4.69878,-2.26538,-2.09278,0.0001
1.20329,0.570874,-2.00129,0.0001
4.22543,-4.92281,1.5313,0.0001
7.60739,3.62219,1.29819,0.0001
-5.47104,0.0755402,1.75766,0.0001
-4.56832,-2.00486,-1.39925,0.0001
7.67167,1.40561,-0.564066,0.0001
9.92519,-8.78526,-1.92895,0.0001
7.77874,-4.79916,2.16972,0.0001
-10.3909,6.39574,2.41633,0.0001
6.30549,-10.1597,-2.6362,0.0001
6.14709,-0.86919,-2.21137,0.0001
5.16953,-6.80003,-2.38041,0.0001
8.57321,-3.03417,2.14207,0.0001
9.29416,-12.9942,2.32761,0.0001
-10.2465,6.37603,-2.93805,0.0001
11.5917,-6.77671,1.91194,0.0001
7.23525,-18.1431,3.06417,0.0001
4.57776,-9.12663,0.663566,0.0001
-11.3899,3.28787,-2.20829,0.0001
1.55795,-15.9582,-2.5102,0.0001
-9.81927,5.97724,3.1048,0.0001
-9.34171,3.44635,1.05184,0.0001
-3.18783,5.27219,0.153791,0.0001
-0.31874,4.17386,0.603674,0.0001
1.0536,-10.6795,-1.22662,0.0001
5.10584,3.60215,-2.33776,0.0001
7.79656,-6.51096,-0.772046,0.0001
3.23406,-10.0149,-1.78702,0.0001
10.1123,-18.0255,-2.6628,0.0001
11.0098,-3.72222,1.14172,0.0001
-1.0229,-14.5365,-1.26401,0.0001
8.05604,-13.5629,-0.853321,0.0001
2.35114,2.00098,2.86153,0.0001
2.697,-11.3842,-1.34532,0.0001
4.82109,-2.05647,-0.874901,0.0001
5.83181,0.553797,-2.19764,0.0001
-11.3086,-12.7435,0.858363,0.0001
-7.04745,2.96778,-1.7741,0.0001
4.84622,-5.35468,-0.263025,0.0001
-5.78705,-12.2519,-0.151301,0.0001
-11.7612,-4.57943,-2.65412,0.0001
3.92614,-18.7614,-0.441867,0.0001
-0.869651,-16.4339,-2.39229,0.0001
-1.70706,5.37201,2.78759,0.0001
-0.91351,-19.5495,1.09516,0.0001
6.87573,6.6939,-0.665148,0.0001
-0.565322,-14.8662,-0.945073,0.0001
-11.6022,5.04968,0.946623,0.0001
6.48158,-12.5307,-3.13103,0.0001
-2.30708,0.159963,-2.7435,0.0001
11.5046,0.44014,0.281002,0.0001
9.78434,1.04854,1.96644,0.0001
5.57613,-4.47804,-0.402019,0.0001
-0.115065,-0.564921,1.13447,0.0001
-7.63962,-18.3349,2.48492,0.0001
-8.35514,-18.1191,3.11432,0.0001
-10.6844,-3.8513,1.68918,0.0001
6.03591,-3.56927,-1.83523,0.0001
1.57947,4.85793,2.71753,0.0001
10.3837,-9.79438,0.436097,0.0001
7.00994,4.01548,0.31689,0.0001
-8.36369,-12.4747,1.09611,0.0001
-4.51185,-3.40214,1.21762,0.0001
-8.62968,-3.13995,-3.01812,0.0001
2.52649,-2.04859,-1.84113,0.0001
-6.38771,-16.9791,-0.288175,0.0001
10.5997,-14.843,1.64729,0.0001
11.421,-13.694,1.6856,0.0001
2.30364,-15.0233,-2.78906,0.0001
5.58565,-10.4694,-2.9505,0.0001
-7.69785,-1.08326,1.43046,0.0001
7.38201,-5.37286,1.46709,0.0001
-0.622216,5.91969,-1.73389,0.0001
-9.67425,-16.614,-1.15485,0.0001
-9.08264,5.99756,0.797374,0.0001
9.95727,-5.52344,2.67645,0.0001
7.64975,-17.8891,2.05401,0.0001
1.22062,-9.68744,-1.91189,0.0001
0.994107,-4.49436,2.1522,0.0001
0.9402,-10.0414,-2.94645,0.0001
11.7307,-9.35311,1.78719,0.0001
-12.5337,1.40198,-2.13171,0.0001
3.82991,-0.108618,-0.58431,0.0001
-11.7753,-4.73283,-0.889356,0.0001
-6.54339,3.67269,-2.30887,0.0001
-9.98426,1.76266,-0.77918,0.0001
8.55394,-9.80092,1.96322,0.0001
4.69912,-19.4919,-2.82133,0.0001
-0.154851,-2.60064,-2.30015,0.0001
-8.0607,-17.0775,0.906988,0.0001
3.06445,1.19239,2.9223,0.0001
-2.68582,-4.03201,0.691693,0.0001
0.246959,-6.75197,-2.87957,0.0001
-0.832362,-16.6477,1.94122,0.0001
9.83163,-17.7057,-1.46689,0.0001
9.92792,-6.43791,-1.099,0.0001
6.49417,-17.9386,1.3952,0.0001
-3.01849,-0.495682,0.138715,0.0001
-1.67865,-11.5373,0.920481,0.0001
-13.4766,5.27362,1.79827,0.0001
-12.796,-1.86085,-2.2682,0.0001
1.24612,-5.49865,-0.114433,0.0001
-4.98963,-16.4726,-0.882706,0.0001
-7.03154,-5.20139,-2.42714,0.0001
-11.7915,-3.73958,2.91926,0.0001
-2.07825,0.818971,-2.60366,0.0001
-8.06542,-15.3414,-2.07535,0.0001
-5.66201,-18.5817,0.872728,0.0001
-10.9742,-0.918679,1.98602,0.0001
5.75034,-1.33894,0.563241,0.0001
-3.98364,-3.79576,-2.17632,0.0001
8.29342,1.4525,-3.02202,0.0001
-11.4055,4.84461,-1.46871,0.0001
5.85093,-5.49998,-2.26247,0.0001
-6.50727,2.67744,0.517012,0.0001
10.4715,-7.98939,1.33063,0.0001
-2.58783,1.73573,1.84887,0.0001
2.12906,-4.84272,-0.801802,0.0001
-7.03579,6.26542,1.49365,0.0001
-1.86259,-19.1015,1.31063,0.0001
10.0049,-18.376,3.11849,0.0001
-3.24384,-3.42418,-0.297053,0.0001
2.92047,5.7301,1.04913,0.0001
6.87277,-15.5761,3.08572,0.0001
-2.0266,7.2518,-2.42848,0.0001
-4.00322,-10.934,-2.33712,0.0001
-7.47783,-17.3952,1.30786,0.0001
3.24026,6.09033,1.47304,0.0001
0.850766,-16.3634,2.58905,0.0001
5.38339,-11.5053,-2.63859,0.0001
9.31464,-10.0711,1.07545,0.0001
-11.7663,-3.05082,-0.613798,0.0001
7.3139,-13.2459,-0.176828,0.0001
4.43045,-4.83717,2.10634,0.0001
4.91657,-4.08674,-3.11853,0.0001
0.378784,-17.5623,-0.908875,0.0001
-11.0657,1.94792,-1.87582,0.0001
-8.34427,0.725366,-1.09711,0.0001
-5.89077,6.50884,0.367249,0.0001
3.38081,-9.74539,-2.37739,0.0001
4.62063,2.08048,-2.977,0.0001
8.17695,-12.1251,0.209008,0.0001
-1.284,-2.76531,0.292639,0.0001
2.35934,1.81047,1.10814,0.0001
-5.15812,-6.96725,2.53636,0.0001
1.19946,1.36359,0.0181144,0.0001
0.383364,-1.75961,0.406173,0.0001
-0.787582,-0.853161,1.7812,0.0001
-9.18146,-16.9382,1.09717,0.0001
-0.260455,-6.78843,-0.534686,0.0001
-11.2561,-3.38003,-3.1379,0.0001
-1.90195,-7.28939,2.04364,0.0001
3.44435,-10.4089,-2.45541,0.0001
9.77309,-18.7116,1.1733,0.0001
2.11571,-14.3035,0.10316,0.0001
-1.2548,-9.86234,0.232996,0.0001
2.1621,6.38867,1.59134,0.0001
-12.5939,-12.9089,-0.24614,0.0001
-1.63206,-4.41717,-0.885645,0.0001
6.13652,-12.3378,-1.75321,0.0001
-3.54937,4.13745,-1.25764,0.0001
-1.90787,4.72887,1.19152,0.0001
10.8495,-7.1142,-1.45791,0.0001
-0.415076,-3.32574,-1.81437,0.0001
4.53988,-1.48803,0.829786,0.0001
9.13903,-11.5122,-0.382121,0.0001
4.01492,0.211171,1.91153,0.0001
10.1516,-15.5423,-0.860001,0.0001
0.310996,-16.1464,-1.27595,0.0001
6.69164,-18.8831,0.125817,0.0001
-9.18151,-18.3089,0.530351,0.0001
7.59043,-2.05854,2.67288,0.0001
-4.17846,6.61585,-0.751215,0.0001
8.59407,-11.0744,0.642247,0.0001
1.80161,-3.7395,-2.93821,0.0001
5.74497,-4.61171,-1.32729,0.0001
9.64087,-9.28874,3.05036,0.0001
-6.58473,-16.4339,1.85814,0.0001
-13.0736,-13.0619,0.885102,0.0001
3.25018,-9.84299,0.145364,0.0001
6.30112,1.41468,0.626961,0.0001
-7.50981,2.0942,0.729635,0.0001
8.17206,-17.8819,-2.82077,0.0001
9.25316,-9.09704,1.8674,0.0001
-4.59713,-19.1568,-2.76424,0.0001
7.78466,-8.62488,-2.714,0.0001
-13.6205,5.06061,2.34643,0.0001
-11.7336,4.68658,-0.510141,0.0001
0.928876,-7.03182,-2.83794,0.0001
-9.28833,-2.67964,-0.747265,0.0001
0.117414,-6.57861,-1.19958,0.0001
-0.3714,3.27278,-2.02046,0.0001
11.3584,0.220468,-1.06134,0.0001
-0.703151,-9.34511,1.08648,0.0001
3.14827,-8.74408,-0.673,0.0001
-1.93382,4.9728,2.95727,0.0001
-1.5753,-7.3515,0.201243,0.0001
6.14518,-11.7032,-0.436227,0.0001
6.18927,-8.46161,-0.600288,0.0001
2.11461,-13.8017,1.42893,0.0001
9.94252,-3.27635,-1.11844,0.0001
11.0496,-16.5734,2.40315,0.0001
3.81627,-17.0722,2.77015,0.0001
11.4417,-13.24,-1.62972,0.0001
-0.00522225,-17.5814,2.49206,0.0001
8.19015,-18.0141,0.357932,0.0001
3.50451,-3.178,-1.47658,0.0001
0.974047,-12.1263,-0.155507,0.0001
6.63431,-3.86599,0.318141,0.0001
2.35262,7.04422,2.04199,0.0001
7.29692,-2.5656,-2.30753,0.0001
10.9046,-14.4049,-2.91992,0.0001
2.03871,-18.3425,2.99046,0.0001
-3.9084,3.73765,-1.66208,0.0001
2.74048,-17.2598,1.35724,0.0001
-3.14155,-0.64069,-1.80019,0.0001
-3.46686,3.50139,-0.308157,0.0001
-9.44339,-16.5566,-0.193141,0.0001
-7.63485,2.3994,-1.50929,0.0001
9.6908,-16.5284,1.43558,0.0001
5.39607,-18.6698,0.430363,0.0001
-4.37302,-10.5264,1.91765,0.0001
-11.7389,0.140156,2.39227,0.0001
5.37337,-2.02955,-2.08914,0.0001
-5.14478,-17.8982,-1.37126,0.0001
-10.7021,3.72759,-0.857524,0.0001
-9.35868,5.49665,-2.8442,0.0001
-8.19612,-3.2707,0.674216,0.0001
-2.4516,-7.43766,1.32591,0.0001
3.67826,-19.4943,-1.75311,0.0001
-1.66318,-7.36917,0.768375,0.0001
9.31111,-4.73682,-0.385758,0.0001
3.11115,-10.3912,-1.08942,0.0001
0.191476,-3.51773,-0.459678,0.0001
7.47742,-14.8739,-1.32076,0.0001
5.14331,-13.5598,1.07709,0.0001
-11.0148,3.40508,2.83734,0.0001
10.1703,-18.654,-0.665426,0.0001
-4.83106,-2.88962,0.526172,0.0001
3.70153,-10.61,1.2335,0.0001
-0.886402,-10.5799,2.74624,0.0001
7.14855,5.75885,2.81265,0.0001
-6.52272,-19.6038,-0.117999,0.0001
-9.8237,4.89398,-1.08954,0.0001
-13.3187,-2.3103,-2.46854,0.0001
-3.08725,-13.9217,2.13091,0.0001
4.52109,-16.5028,-2.50237,0.0001
-1.3864,-9.39494,-2.13578,0.0001
5.67491,-4.48856,-0.191411,0.0001
1.38518,-18.9991,3.04913,0.0001
10.5675,-3.04868,0.318508,0.0001
-8.07363,-14.9718,2.7227,0.0001
-6.76502,-2.77882,2.64767,0.0001
-5.91795,0.290679,-0.0274282,0.0001
1.54493,-10.1416,-0.15586,0.0001
6.71061,0.91879,0.193116,0.0001
-13.6492,-13.3808,-2.65127,0.0001
-2.89731,4.55591,2.0073,0.0001
5.743,-9.64828,1.69719,0.0001
-1.83956,-14.1542,-0.375964,0.0001
-2.75897,-15.7441,1.41951,0.0001
0.771411,-0.0401596,-2.1272,0.0001
10.1747,0.933499,-2.91329,0.0001
11.4377,-15.2308,2.46844,0.0001
3.97756,3.87402,-2.86001,0.0001
2.23981,3.12013,-2.06755,0.0001
6.76441,-11.6142,0.139926,0.0001
-10.173,4.61231,0.154011,0.0001
-4.51488,-10.3148,1.93899,0.0001
0.398861,4.40266,-2.54003,0.0001
-1.01034,-8.58582,0.52484,0.0001
-3.19683,-3.73409,1.93664,0.0001
-5.53161,1.24523,-1.08091,0.0001
1.88068,6.89468,-2.35381,0.0001
-1.60835,4.26537,0.559765,0.0001
-11.6783,3.38238,1.21533,0.0001
8.94295,-2.23731,-0.569826,0.0001
-1.67093,-11.5205,1.13241,0.0001
4.77312,-12.5015,-1.26879,0.0001
3.22251,0.658969,3.03701,0.0001
10.9387,-6.72891,0.686305,0.0001
-11.8959,-4.82907,-0.0298977,0.0001
9.08289,-16.7129,-0.63512,0.0001
9.5694,-2.34673,-1.14422,0.0001
-0.0935596,-4.73014,2.96444,0.0001
-1.91592,-17.0427,1.78873,0.0001
4.48713,-9.43189,0.620587,0.0001
7.60394,-9.98249,-1.79042,0.0001
7.4083,-10.6625,-0.98867,0.0001
-9.28275,5.95025,-1.90105,0.0001
6.19038,1.54142,0.885234,0.0001
4.18143,5.32783,-2.18114,0.0001
10.3781,-7.30079,2.68992,0.0001
-6.44602,2.52949,-3.01004,0.0001
5.57264,-8.22336,-2.94935,0.0001
8.19555,-13.5069,-1.67095,0.0001
3.21406,-19.311,2.38908,0.0001
-2.02642,5.01756,-0.273247,0.0001
10.2932,2.46954,-2.51,0.0001
5.8066,-13.8293,-0.341127,0.0001
3.01789,-14.3169,0.441362,0.0001
10.1201,-0.437167,-0.933356,0.0001
-8.79949,-2.38916,-0.0687869,0.0001
-12.4299,-0.493247,-2.60367,0.0001
5.7025,5.74063,-2.31783,0.0001
-0.242808,-9.12455,1.33486,0.0001
8.54135,-11.3763,0.360423,0.0001
8.62177,-10.1461,0.84967,0.0001
-6.37678,-12.4656,2.73356,0.0001
-4.54885,6.92835,-2.60948,0.0001
-3.83713,-13.7849,-0.145051,0.0001
5.551,-0.00730591,1.51938,0.0001
0.661182,3.38223,-1.19168,0.0001
-2.71136,-9.77841,-2.63214,0.0001
3.16084,6.29077,-1.5573,0.0001
-6.64332,-18.569,2.99057,0.0001
3.42174,-8.44707,2.61801,0.0001
-3.48583,-17.6818,-0.170953,0.0001
-8.92473,-12.7101,1.06796,0.0001
-5.1243,-4.05862,0.548234,0.0001
7.78865,-19.2872,-1.69816,0.0001
-1.18072,5.82049,-2.39436,0.0001
8.67518,-11.6473,-0.56228,0.0001
-6.46442,-14.9013,2.89492,0.0001
-9.30081,-17.159,-0.396141,0.0001
-0.9462,-15.8979,0.160296,0.0001
-9.27929,-5.71127,-1.13401,0.0001
-10.4514,-5.28231,2.70952,0.0001
-3.97148,-2.02631,2.55035,0.0001
-3.7137,7.05727,1.34151,0.0001
-1.4767,4.76062,0.884234,0.0001
6.56596,-18.4179,0.769168,0.0001
7.58537,3.99257,2.20144,0.0001
-10.5878,-3.20003,1.87053,0.0001
2.72581,3.29219,-1.31029,0.0001
-12.1585,-12.8355,-2.44062,0.0001
-9.23703,3.43427,-1.20038,0.0001
6.31942,5.30393,-1.94556,0.0001
-5.58478,-12.7512,3.10056,0.0001
-0.422325,-14.3151,2.68679,0.0001
-3.89456,0.17344,-0.367754,0.0001
-0.837555,-2.92551,3.06966,0.0001
8.74737,-4.61506,1.09291,0.0001
7.59521,4.07857,2.22457,0.0001
-0.463321,4.81002,-0.0731941,0.0001
6.06912,-4.41681,3.08311,0.0001
-9.1815,-3.73927,-2.09461,0.0001
-7.63506,7.22841,-1.82406,0.0001
-12.2317,0.435359,-1.49201,0.0001
11.013,-2.28104,-1.78711,0.0001
6.44175,-3.72336,0.981587,0.0001
3.5048,-1.68093,1.56308,0.0001
7.13863,-2.15655,-0.681485,0.0001
-4.99412,4.65896,2.27679,0.0001
1.824,1.65163,-1.02786,0.0001
7.99152,6.58493,-0.565463,0.0001
-1.59304,-7.54121,-1.84854,0.0001
9.96586,-18.1183,2.56948,0.0001
-0.108449,6.52049,2.17542,0.0001
-10.8484,-13.9434,2.74284,0.0001
-5.24879,0.333172,3.12618,0.0001
7.61834,-12.7033,-1.71871,0.0001
-9.12311,-5.76912,-2.26691,0.0001
3.67537,-10.5507,-0.898508,0.0001
4.84165,-2.71558,-0.931068,0.0001
-11.2711,1.69905,-2.78178,0.0001
9.32821,-14.6236,1.4163,0.0001
5.3327,-9.7338,-0.459084,0.0001
-11.5142,-4.38893,-2.80941,0.0001
-3.77979,-12.1697,-0.823067,0.0001
-10.7552,-5.77746,1.2402,0.0001
0.0119199,-4.58028,-0.0508648,0.0001
3.87931,-8.1564,-2.72147,0.0001
10.2018,-14.4225,2.77592,0.0001
-6.51379,-4.68702,2.32845,0.0001
-1.38618,-2.8286,-1.90125,0.0001
-11.1472,3.48876,-0.509047,0.0001
-2.91999,-1.48851,2.31119,0.0001
-8.88613,4.5175,2.99753,0.0001
-3.21446,-9.38132,-2.15613,0.0001
-7.26805,-18.972,0.580204,0.0001
-6.84726,-13.588,2.20946,0.0001
2.86746,-4.38183,0.792549,0.0001
8.56159,-15.1898,-2.20034,0.0001
8.10921,6.94745,-1.31407,0.0001
10.249,-13.2048,-0.698795,0.0001
2.86952,-19.5359,-3.13888,0.0001
-2.5282,-13.7989,1.51299,0.0001
-2.17751,-17.2356,2.18803,0.0001
1.00728,-5.47707,-1.19634,0.0001
3.00546,3.0771,2.71276,0.0001
11.6267,-15.7967,-2.6206,0.0001
-0.0926608,-5.09144,0.0530948,0.0001
9.20229,-17.8509,2.21873,0.0001
8.12964,-13.2588,-1.7102,0.0001
-8.31267,-3.98317,-1.1194,0.0001
6.83211,5.00929,-1.11175,0.0001
1.41826,-7.30787,1.68058,0.0001
-7.12257,-18.5038,-1.17798,0.0001
0.898123,-3.71855,-1.32625,0.0001
-10.2657,0.679464,-1.84429,0.0001
-9.50631,-16.553,-0.258011,0.0001
-11.787,0.689117,1.45623,0.0001
-10.9623,-0.0278375,-3.09408,0.0001
7.37819,1.81452,2.9041,0.0001
-5.73158,-19.2168,0.249604,0.0001
2.9214,-3.33489,-3.13555,0.0001
-10.5547,4.15277,-0.413714,0.0001
0.708348,-2.32419,1.11936,0.0001
-0.885633,4.70912,2.91218,0.0001
7.92326,-0.689717,-0.835877,0.0001
3.18152,2.70555,-2.5424,0.0001
-1.71317,-4.89399,-0.525712,0.0001
4.28091,-4.6489,-2.32215,0.0001
7.52763,-13.4682,2.72869,0.0001
4.32572,-18.9199,-1.32303,0.0001
10.5059,-18.0622,2.66383,0.0001
-13.3608,4.75218,0.879028,0.0001
10.2381,0.142873,0.801106,0.0001
-9.69182,4.89716,1.40213,0.0001
-7.36552,-3.5147,-1.50304,0.0001
7.57758,-11.167,-2.4981,0.0001
7.59889,-16.0334,-0.941745,0.0001
3.37433,-7.86088,-1.76458,0.0001
10.4118,-15.0712,2.85407,0.0001
-11.2809,6.70662,-2.11201,0.0001
-11.2757,4.34957,-1.65508,0.0001
1.69988,0.139341,0.830645,0.0001
-13.5499,1.12807,-0.0166585,0.0001
0.134109,-17.2464,2.64487,0.0001
-7.00265,-18.9804,2.99345,0.0001
-10.1575,5.51269,-0.382891,0.0001
-12.8101,-1.18294,0.0347692,0.0001
-4.79085,3.33254,-2.9029,0.0001
-6.57014,-15.8822,2.76242,0.0001
-10.579,6.64296,-2.91148,0.0001
-3.99022,1.97598,0.942393,0.0001
10.2255,-16.6054,2.4644,0.0001
8.23453,-16.0551,1.42567,0.0001
-8.61063,-0.720178,-1.38534,0.0001
-10.5481,-2.57682,0.204686,0.0001
9.67274,-17.2521,0.213656,0.0001
-0.375648,-16.5716,1.0479,0.0001
-2.51892,-19.3419,0.820596,0.0001
-10.883,3.96637,1.23871,0.0001
1.35153,-11.0618,-1.01679,0.0001
-2.50892,-12.548,-0.565171,0.0001
-3.32355,0.297819,-0.0976821,0.0001
7.70476,-18.1584,2.63144,0.0001
-6.97582,-16.7949,1.97663,0.0001
10.241,-0.453505,1.96617,0.0001
2.1516,5.82392,3.12914,0.0001
9.2453,-2.14788,-1.19542,0.0001
1.35591,-2.38393,2.42754,0.0001
-5.53798,-3.67574,-1.74879,0.0001
-8.26498,-14.0737,-1.33457,0.0001
-4.45625,3.64343,-1.54096,0.0001
-11.5639,-2.05963,-1.99611,0.0001
0.742005,-6.89648,0.967975,0.0001
-0.495759,-10.2776,-2.15343,0.0001
8.38923,-5.17252,-0.352573,0.0001
4.67157,-12.4472,2.88868,0.0001
10.7931,-6.97266,-2.92103,0.0001
8.71449,-5.11765,2.03527,0.0001
-7.84767,-1.24648,-2.75646,0.0001
-5.51994,-13.1782,0.586942,0.0001
-11.6241,-3.00063,-1.35578,0.0001
8.22507,-5.31553,-2.83849,0.0001
-5.7815,0.563766,0.855171,0.0001
-6.20344,2.04908,1.15062,0.0001
10.5886,1.95671,2.42758,0.0001
7.6309,3.76762,-1.26192,0.0001
3.06999,7.15082,-0.559883,0.0001
-11.2865,1.48051,-2.73294,0.0001
8.06691,-0.862972,-1.16133,0.0001
1.89975,-12.6328,0.48688,0.0001
-13.2391,-0.138047,-0.653817,0.0001
1.55253,-2.69504,2.22857,0.0001
-7.49431,6.76959,-0.989261,0.0001
-5.41256,-2.62731,-1.11771,0.0001
-8.66609,-12.3717,1.7836,0.0001
1.64901,0.303279,1.61047,0.0001
-6.34089,1.64741,2.60711,0.0001
10.9275,-7.56455,-1.46713,0.0001
8.72175,-10.8536,2.90294,0.0001
5.47535,-18.5442,-0.510532,0.0001
1.81266,1.72328,2.11858,0.0001
11.1045,1.06549,-0.928976,0.0001
2.46611,4.90291,-1.45587,0.0001
-5.23805,-16.385,1.48702,0.0001
6.18314,3.42331,1.46028,0.0001
7.41282,-12.2481,-0.188628,0.0001
-13.1287,1.32953,2.38851,0.0001
-9.12918,4.79025,2.42423,0.0001
10.7328,-0.168795,1.0247,0.0001
10.4128,-19.6201,2.57703,0.0001
-1.65468,-9.32435,-1.77414,0.0001
6.12113,6.6308,-0.0269545,0.0001
-6.08927,-13.74,2.63855,0.0001
-7.32589,4.32503,2.04941,0.0001
6.74846,-10.9341,1.08538,0.0001
4.65231,-3.79836,-1.68013,0.0001
-9.17869,0.0467207,-2.68571,0.0001
-11.526,1.81655,-2.5085,0.0001
-13.6266,-0.11914,-1.94234,0.0001
-1.13708,-13.6436,0.124067,0.0001
-11.1295,-5.77655,-1.68701,0.0001
5.62218,-4.37388,-1.58713,0.0001
-9.13616,3.2628,-2.63421,0.0001
9.59888,-15.5102,-3.04988,0.0001
-8.70796,-1.15856,2.67659,0.0001
-5.0071,0.234818,2.1913,0.0001
11.8364,-18.2471,-0.511963,0.0001
-4.22779,-11.0246,-2.40802,0.0001
-9.12769,-18.5348,-3.05483,0.0001
8.06955,-9.78052,0.0662604,0.0001
-7.59118,1.86216,-2.71958,0.0001
-8.55451,-4.26871,0.927388,0.0001
-3.24179,-6.68561,-0.721913,0.0001
9.50947,-17.0015,-3.05826,0.0001
2.75177,-9.62257,-0.0281553,0.0001
-1.51505,-15.4682,2.32578,0.0001
-8.74907,-0.507541,0.36221,0.0001
-5.81486,-12.1168,-3.12967,0.0001
5.19228,-18.9048,-2.04934,0.0001
-8.99204,4.63747,1.76456,0.0001
-8.70445,-15.1671,-2.97119,0.0001
7.40501,-19.4651,-1.8208,0.0001
1.84131,0.841181,0.283975,0.0001
7.8113,-7.3619,0.433203,0.0001
-1.69792,-17.1899,0.632794,0.0001
-5.55172,-2.05818,0.924604,0.0001
-3.59288,-13.5054,2.15436,0.0001
7.36241,-0.843278,0.641417,0.0001
-2.41262,4.88147,2.71941,0.0001
-0.630711,-3.62321,0.702788,0.0001
-8.16276,-12.8407,0.165198,0.0001
-7.85734,-16.7973,0.657349,0.0001
-1.4625,-2.30611,-1.14898,0.0001
5.01125,-16.9059,-1.05505,0.0001
5.75058,-4.07959,0.198824,0.0001
3.02012,-8.21029,0.560393,0.0001
-1.07998,-16.1268,0.412529,0.0001
1.98574,-13.6207,-0.568273,0.0001
7.72282,-1.88962,0.0772645,0.0001
-6.36255,-15.873,1.27664,0.0001
11.5828,-6.81279,2.27592,0.0001
11.2599,1.64479,-1.8643,0.0001
-7.35866,-2.5408,0.798329,0.0001
-6.32221,-2.79173,-1.2651,0.0001
10.7165,-5.23703,2.83356,0.0001
-9.97815,-16.0595,-2.9372,0.0001
5.36003,-14.8136,-2.7017,0.0001
-10.5189,-12.8375,0.137391,0.0001
-1.32395,-12.9743,-2.46741,0.0001
-4.61467,3.70183,-0.790586,0.0001
2.7609,-11.6678,-1.06533,0.0001
-0.0165448,-4.17701,-1.2199,0.0001
6.96789,-3.72766,-2.28095,0.0001
4.7671,-18.3882,1.32485,0.0001
-3.95752,-0.730242,1.58113,0.0001
4.87134,-5.0677,-2.39033,0.0001
10.8802,-7.38569,2.75624,0.0001
4.50485,-5.08647,3.06298,0.0001
-10.9157,-3.7324,0.709723,0.0001
2.50017,-5.20445,-0.247503,0.0001
-0.66167,4.74871,0.127595,0.0001
0.0630638,-12.7471,-1.55859,0.0001
-4.46564,1.35246,0.0627481,0.0001
-0.942674,5.1747,3.03611,0.0001
-5.60344,-0.043959,-2.17976,0.0001
-7.17937,5.18546,1.85897,0.0001
-11.1893,0.78677,2.3019,0.0001
-0.572701,-12.7696,-1.71452,0.0001
-3.88801,-19.3337,2.6757,0.0001
7.52615,6.148,0.23972,0.0001
-5.47473,-12.1015,1.10157,0.0001
-0.184503,-1.59975,-0.364291,0.0001
4.43354,-4.6004,2.83328,0.0001
1.59227,6.10219,-2.88554,0.0001
3.38455,-3.10972,0.379327,0.0001
1.15602,-10.2909,-1.37938,0.0001
6.02739,-14.3782,-1.71243,0.0001
1.95449,2.9828,-1.01783,0.0001
2.57589,-15.703,2.92349,0.0001
-13.7168,1.36298,-2.95341,0.0001
-6.81122,-5.60689,-2.27743,0.0001
-4.69065,-0.505888,2.07686,0.0001
-6.48038,5.9264,0.785908,0.0001
-12.534,-3.98079,-0.897893,0.0001
-8.1028,-0.319017,2.8985,0.0001
3.35844,-3.91119,-2.49767,0.0001
6.50445,-8.73159,0.546302,0.0001
6.13233,5.82468,2.70311,0.0001
5.9397,-3.66942,1.21689,0.0001
4.35113,-16.09,0.41244,0.0001
3.74381,-7.07914,-2.36414,0.0001
4.90257,4.38277,-2.86651,0.0001
-13.5391,-13.9497,3.12955,0.0001
-2.56556,0.142226,2.34416,0.0001
-7.12019,-19.2429,2.37869,0.0001
3.65694,0.225525,0.800857,0.0001
-8.83202,-4.88389,1.03673,0.0001
9.86462,-14.1936,-1.30188,0.0001
7.5595,-9.16435,1.97007,0.0001
-2.91943,-7.63568,-1.00113,0.0001
4.8192,-6.816,-1.31076,0.0001
-11.2317,6.32303,-0.976902,0.0001
3.30209,-9.05387,-2.41483,0.0001
-4.61551,-1.01736,-2.06361,0.0001
9.61713,-1.49531,2.75414,0.0001
8.69003,-3.72046,-2.74297,0.0001
6.54178,-15.5873,-0.190126,0.0001
1.94618,1.17018,2.14167,0.0001
-10.9821,-12.6722,1.97272,0.0001
6.81612,-9.38719,0.901689,0.0001
3.11728,-7.16267,2.36037,0.0001
-9.84872,-18.5811,-0.434473,0.0001
11.8885,1.19815,-2.08137,0.0001
1.80817,-10.0801,-0.232003,0.0001
7.22697,-12.6181,3.13242,0.0001
-3.66035,-6.5345,-1.84752,0.0001
-4.59557,-12.1514,-0.806936,0.0001
3.34463,-19.0811,0.727628,0.0001
-4.35693,1.80273,1.3416,0.0001
7.61671,1.82938,1.45266,0.0001
0.563292,-7.09637,1.65617,0.0001
0.550768,-13.0633,2.12081,0.0001
2.1286,1.32198,1.09002,0.0001
-4.15568,-14.8013,-0.622986,0.0001
-2.91479,-14.3282,2.03316,0.0001
-7.14061,-5.56972,-0.658593,0.0001
7.69859,-9.98134,-1.28257,0.0001
