x,y,yaw,w
-6.70823,-9.48871,-2.98762,0.0001
10.2568,-6.52795,-2.73961,0.0001
8.48211,-4.48201,-2.03159,0.0001
1.796,-9.97318,-0.54259,0.0001
1.60042,2.50733,1.37559,0.0001
0.920295,-3.98901,-0.594974,0.0001
4.13744,2.28588,0.703762,0.0001
-12.7016,-5.01525,-1.24144,0.0001
9.01006,-2.5203,0.88506,0.0001
-10.564,-0.734575,-0.82479,0.0001
3.49145,-0.794922,-2.40788,0.0001
-0.290048,-0.672063,-1.32052,0.0001
2.42885,-6.99958,0.427411,0.0001
5.17855,0.700819,1.65108,0.0001
7.48815,-8.374,-1.47825,0.0001
-11.0806,0.393836,0.695381,0.0001
-13.4667,2.37854,1.95415,0.0001
-5.17917,-5.76779,2.60408,0.0001
7.85314,2.54083,-2.67797,0.0001
0.107832,-7.01776,2.01622,0.0001
-7.22062,-8.4297,2.05557,0.0001
-11.1702,-9.62962,1.96627,0.0001
2.20374,1.75294,-1.4668,0.0001
6.16929,-10.4054,-2.53747,0.0001
-5.75566,-1.56081,0.0566124,0.0001
5.75584,-1.29511,-1.678,0.0001
1.11566,-4.20057,-1.67622,0.0001
7.51901,-2.45478,1.26028,0.0001
-1.30021,-9.51152,2.00181,0.0001
0.653324,-0.0475767,-0.948434,0.0001
-1.82143,1.22014,-2.41484,0.0001
4.55331,1.29854,2.83904,0.0001
-1.80865,1.65151,0.154671,0.0001
5.8801,-8.98599,-0.944857,0.0001
-7.74743,-0.00228339,3.00456,0.0001
-6.61687,-2.90783,-0.661908,0.0001
-10.6767,0.23714,0.231953,0.0001
-6.13618,-9.32,1.58073,0.0001
0.447281,-8.67778,1.91851,0.0001
10.4501,-2.67625,0.962542,0.0001
-6.71627,-0.613991,-1.24718,0.0001
-1.63114,-2.75604,1.54645,0.0001
0.428781,-5.18959,-2.84882,0.0001
-7.55206,2.4929,-0.794772,0.0001
10.6462,-8.69004,2.52966,0.0001
6.83784,-6.47479,0.676464,0.0001
7.33119,-9.36206,-2.43503,0.0001
6.13628,2.63675,-0.904554,0.0001
-4.91235,-6.56792,2.96485,0.0001
-9.57016,-5.52263,1.76031,0.0001
-9.29746,-2.78452,-0.5285,0.0001
3.21518,-4.62032,1.76956,0.0001
3.14633,-10.3101,2.27739,0.0001
5.64624,-8.21002,-0.505637,0.0001
7.55219,-2.19233,-0.479499,0.0001
6.19143,-9.15057,-0.304798,0.0001
10.1208,-5.09223,-0.0646499,0.0001
-8.86428,-9.23701,-2.27736,0.0001
-8.72375,-4.53695,0.400182,0.0001
8.43412,-8.60515,-2.86007,0.0001
-10.2875,-9.70433,-2.54155,0.0001
5.31864,-10.4739,0.431658,0.0001
7.81508,-6.77826,0.760923,0.0001
-1.44653,-10.4688,1.47862,0.0001
11.2432,-8.75862,-1.26388,0.0001
-9.50405,-10.5595,2.19449,0.0001
-6.21125,-6.49515,-1.85331,0.0001
-6.76028,-9.76383,0.837542,0.0001
-8.55332,-3.38184,0.00226148,0.0001
-8.3032,-0.94089,2.67864,0.0001
6.28632,-7.73254,2.90414,0.0001
-5.55913,2.06396,1.57922,0.0001
6.02414,-6.99268,-1.29223,0.0001
3.31449,-0.860122,-0.781043,0.0001
10.2372,-7.59444,1.16076,0.0001
-1.92004,-4.25056,-0.849511,0.0001
10.711,-8.26848,0.926618,0.0001
-9.81767,-10.0177,-0.419168,0.0001
8.07528,-6.53789,-1.52365,0.0001
8.34669,-9.09019,-0.437343,0.0001
-10.6324,-6.47621,-2.05339,0.0001
-1.42778,-2.97585,-1.88426,0.0001
-1.70713,-9.84384,2.54771,0.0001
2.98921,-4.3335,1.98085,0.0001
-4.29344,-3.73969,2.31745,0.0001
-11.1573,-9.37624,-0.0431169,0.0001
3.33077,1.57736,-2.19672,0.0001
-4.44002,-7.80226,0.22691,0.0001
-12.4494,-8.03687,-2.18257,0.0001
-5.7203,-0.409056,2.42316,0.0001
-10.7751,1.60954,-1.97938,0.0001
-1.65914,-6.47493,1.75565,0.0001
4.50418,-8.64993,1.1964,0.0001
-10.4313,-9.04658,1.85602,0.0001
8.72428,-8.45816,0.0554543,0.0001
-11.9527,-0.743001,-0.839108,0.0001
1.84012,-3.92003,0.928554,0.0001
-12.5738,-6.81147,-2.70805,0.0001
11.5562,-9.14898,0.28039,0.0001
8.25532,-6.5965,2.12217,0.0001
-9.00114,-7.78353,-2.67825,0.0001
9.19355,-4.41026,-1.81973,0.0001
-10.034,-3.47637,-0.0721013,0.0001
1.05388,-9.41746,0.73635,0.0001
-6.1531,-5.58917,2.13764,0.0001
-10.7051,-8.6569,2.68238,0.0001
3.13417,-9.42809,1.58448,0.0001
3.26774,-10.0848,-1.09312,0.0001
1.40088,1.35571,-1.47259,0.0001
-6.09163,-1.04192,-0.662018,0.0001
-2.10245,1.25271,2.54883,0.0001
8.98835,-5.89652,1.83049,0.0001
-11.4688,-8.88965,0.199955,0.0001
3.03921,-0.161336,-1.86146,0.0001
3.45176,-8.98868,0.363448,0.0001
5.58106,-9.41894,1.57856,0.0001
-7.68001,-7.72987,1.09827,0.0001
0.0611075,-0.810192,-0.161782,0.0001
-10.4723,1.44703,3.01082,0.0001
8.93728,-10.3893,-1.18703,0.0001
0.521835,-8.88541,0.435467,0.0001
1.40828,-1.69126,-1.39022,0.0001
-3.24463,1.04407,-0.824328,0.0001
3.61037,-3.49242,0.403388,0.0001
-4.17331,-6.43927,-1.19868,0.0001
7.00632,0.873254,-1.02601,0.0001
-3.32969,-0.26761,0.636769,0.0001
-10.8464,-9.05916,-2.76437,0.0001
6.07283,2.66937,2.45267,0.0001
10.318,-3.34695,1.03994,0.0001
-9.28108,-8.99047,2.12665,0.0001
-10.4584,2.53287,2.47611,0.0001
1.20241,0.13701,-0.983589,0.0001
1.75463,-10.3322,1.00312,0.0001
-2.44343,-5.65351,0.784342,0.0001
2.44072,-9.85216,-1.18835,0.0001
-5.95247,0.737354,1.472,0.0001
5.39626,-6.45337,0.220009,0.0001
-10.165,-4.63048,-0.439003,0.0001
-12.4372,0.292474,-0.296733,0.0001
-2.24047,-3.44576,-0.582816,0.0001
-6.85188,1.78199,1.32025,0.0001
-9.24214,-4.25971,-1.61459,0.0001
4.09679,-6.58631,-2.63641,0.0001
8.05403,-4.48802,-0.99815,0.0001
7.70163,1.86706,-2.70749,0.0001
-0.563132,2.6046,-1.33152,0.0001
-10.5952,0.47016,-1.72616,0.0001
-12.7584,-8.04344,1.91692,0.0001
-8.15615,0.684904,-0.834868,0.0001
-9.13725,-5.82942,1.878,0.0001
-3.27838,-7.22732,2.00081,0.0001
-1.54961,-7.95148,-2.37882,0.0001
-1.876,-6.94353,-0.056713,0.0001
-7.71492,1.19554,-2.22716,0.0001
10.9818,-6.20562,2.54098,0.0001
-0.518183,0.278635,-2.3692,0.0001
-10.632,-10.1128,1.65697,0.0001
-0.211965,-0.793969,1.16064,0.0001
-6.06992,-1.13534,0.91035,0.0001
-0.224336,-8.17937,0.940826,0.0001
2.69548,-7.81348,1.10193,0.0001
-7.14106,-6.95082,2.06793,0.0001
3.00638,1.74125,2.8571,0.0001
-0.690029,-3.29765,0.593333,0.0001
-8.82165,-6.77551,0.818209,0.0001
2.1164,-0.863441,-2.97626,0.0001
-6.58076,-4.76052,-0.965683,0.0001
-5.91543,-4.68788,-1.77916,0.0001
4.72469,-0.135151,-1.80936,0.0001
-1.37745,0.964118,-0.628263,0.0001
0.321283,-4.14678,0.574939,0.0001
-6.78731,-0.762965,-0.707032,0.0001
-9.74205,-3.12122,-2.0843,0.0001
-13.585,0.871928,-1.51809,0.0001
6.7981,-6.85669,-2.27995,0.0001
-11.5615,-7.55515,-0.971171,0.0001
-8.61392,-6.2849,-1.67354,0.0001
1.34097,-0.8026,-0.876677,0.0001
2.23231,1.43747,1.13276,0.0001
-3.45465,-8.70111,1.02733,0.0001
-5.50086,-1.57517,2.67016,0.0001
-7.10109,-7.12451,2.50848,0.0001
5.40751,-9.3399,1.6079,0.0001
-1.77465,1.12377,-2.2959,0.0001
-3.75643,0.697283,-1.72133,0.0001
-13.4804,-7.24011,3.04192,0.0001
-8.02761,-7.85256,-1.7311,0.0001
-7.30051,-7.47944,2.18173,0.0001
-0.875235,-9.26223,2.30232,0.0001
-7.94929,-3.4197,3.07732,0.0001
2.19752,0.678746,0.0331351,0.0001
-11.9576,-1.2498,-1.48627,0.0001
7.83652,-6.72288,0.422163,0.0001
2.0058,-6.02103,-1.27243,0.0001
-1.28998,-7.28242,0.965535,0.0001
-8.37914,-5.58524,1.21681,0.0001
1.71175,-2.97726,-0.76265,0.0001
-0.203349,1.59773,2.35902,0.0001
2.22553,0.210726,1.76432,0.0001
4.32048,-10.3628,0.468458,0.0001
-7.33208,-1.09744,1.47536,0.0001
-5.42523,-4.29173,-2.34949,0.0001
3.91461,-10.5319,2.33298,0.0001
2.25121,-9.80435,2.45693,0.0001
-7.19558,0.0466628,-1.42707,0.0001
-12.5706,-9.22074,2.92995,0.0001
-0.353448,-8.8475,2.31178,0.0001
6.859,-9.33205,0.672085,0.0001
-8.88527,-4.10591,-1.36928,0.0001
-6.17179,0.181862,-0.256114,0.0001
10.1713,-3.96068,-0.698097,0.0001
8.10943,-8.80058,-0.227139,0.0001
5.13888,-1.85801,0.507097,0.0001
6.57106,-2.94539,0.910421,0.0001
5.56662,-5.40318,-0.283022,0.0001
-13.2257,-4.1887,-2.84083,0.0001
-12.257,0.570463,2.17348,0.0001
-9.62952,-10.2983,-0.0511206,0.0001
-10.9364,0.286798,1.04343,0.0001
-13.0634,0.471075,-1.59918,0.0001
-3.10135,-3.7261,1.52202,0.0001
-8.90032,2.06098,-2.07719,0.0001
-8.34774,-3.24396,-0.420797,0.0001
-8.87467,-7.42462,0.583563,0.0001
0.498007,-10.4206,1.75818,0.0001
5.5637,0.106527,-1.11391,0.0001
10.097,-8.43581,2.64227,0.0001
7.04957,-8.75332,0.297225,0.0001
-8.0048,-7.66403,2.63815,0.0001
2.1453,1.10161,1.4246,0.0001
1.45966,0.469657,-3.12586,0.0001
7.15487,-4.09046,0.0184801,0.0002
8.06451,-3.90659,0.0184801,0.0002
8.1019,-4.02863,0.0184801,0.0002
8.12578,-3.9334,0.0184801,0.0002
7.53464,-3.49569,0.0184801,0.0002
7.86643,-3.67461,0.0184801,0.0002
7.96483,-3.49892,0.0184801,0.0002
7.87737,-4.08543,0.0184801,0.0002
7.9139,-3.93174,0.0184801,0.0002
8.41427,-3.60373,0.0184801,0.0002
8.7393,-3.80919,0.0184801,0.0002
8.65664,-3.85972,0.0184801,0.0002
7.38352,-3.56775,0.0184801,0.0002
8.78132,-3.77685,0.0184801,0.0002
6.98889,-4.00031,0.0184801,0.0002
6.90272,-3.91406,0.0184801,0.0002
7.58185,-3.71528,0.0184801,0.0002
8.38099,-4.05116,0.0184801,0.0002
6.94237,-3.83245,0.0184801,0.0002
7.3598,-3.80322,0.0184801,0.0002
7.49243,-4.003,0.0184801,0.0002
7.68519,-3.80634,0.0184801,0.0002
6.96993,-3.86685,0.0184801,0.0002
6.89058,-3.83138,0.0184801,0.0002
7.77019,-3.64136,0.0184801,0.0002
7.9949,-3.67903,0.0184801,0.0002
8.39965,-3.58344,0.0184801,0.0002
8.10857,-3.87534,0.0184801,0.0002
7.40385,-4.11567,0.0184801,0.0002
7.95773,-3.69882,0.0184801,0.0002
7.49718,-4.03351,0.0184801,0.0002
8.35365,-4.19181,0.0184801,0.0002
8.01553,-3.74352,0.0184801,0.0002
7.94849,-3.89377,0.0184801,0.0002
7.87393,-4.07021,0.0184801,0.0002
7.6783,-3.80095,0.0184801,0.0002
8.32774,-4.13459,0.0184801,0.0002
8.18003,-4.13639,0.0184801,0.0002
7.0951,-3.62435,0.0184801,0.0002
7.30948,-3.5311,0.0184801,0.0002
8.12741,-4.0399,0.0184801,0.0002
7.63801,-4.17177,0.0184801,0.0002
8.3822,-3.90371,0.0184801,0.0002
7.38546,-4.0875,0.0184801,0.0002
7.44498,-3.93514,0.0184801,0.0002
8.06901,-3.70337,0.0184801,0.0002
7.42064,-3.55444,0.0184801,0.0002
7.59401,-4.10771,0.0184801,0.0002
7.91885,-3.90742,0.0184801,0.0002
8.19668,-3.55529,0.0184801,0.0002
7.16219,-4.02859,0.0184801,0.0002
8.26839,-3.96381,0.0184801,0.0002
7.84098,-4.13389,0.0184801,0.0002
7.83123,-4.05502,0.0184801,0.0002
8.69388,-3.95672,0.0184801,0.0002
8.36477,-4.05508,0.0184801,0.0002
7.89327,-3.62834,0.0184801,0.0002
7.02738,-4.16308,0.0184801,0.0002
8.3168,-3.9152,0.0184801,0.0002
7.18724,-4.1832,0.0184801,0.0002
7.08712,-4.18062,0.0184801,0.0002
8.37425,-3.66608,0.0184801,0.0002
7.64461,-3.54847,0.0184801,0.0002
8.65683,-4.15858,0.0184801,0.0002
8.26592,-4.11405,0.0184801,0.0002
7.97325,-4.15012,0.0184801,0.0002
7.69546,-3.83542,0.0184801,0.0002
8.10533,-3.73094,0.0184801,0.0002
7.71249,-3.89542,0.0184801,0.0002
7.4213,-3.81199,0.0184801,0.0002
8.183,-4.05937,0.0184801,0.0002
7.50361,-4.16723,0.0184801,0.0002
7.41834,-3.55679,0.0184801,0.0002
7.42347,-3.9763,0.0184801,0.0002
8.22999,-3.723,0.0184801,0.0002
8.10202,-3.7986,0.0184801,0.0002
7.19923,-3.85234,0.0184801,0.0002
8.56009,-4.07512,0.0184801,0.0002
8.2691,-3.56693,0.0184801,0.0002
8.5363,-3.87508,0.0184801,0.0002
6.91979,-3.59671,0.0184801,0.0002
7.83858,-4.17222,0.0184801,0.0002
7.59184,-3.56265,0.0184801,0.0002
7.05789,-4.18912,0.0184801,0.0002
8.09049,-3.90565,0.0184801,0.0002
8.32062,-3.86099,0.0184801,0.0002
6.96258,-3.92365,0.0184801,0.0002
8.2308,-3.95947,0.0184801,0.0002
8.20163,-3.7191,0.0184801,0.0002
8.69488,-3.92197,0.0184801,0.0002
8.77686,-3.76168,0.0184801,0.0002
8.04743,-3.69548,0.0184801,0.0002
7.82218,-3.98961,0.0184801,0.0002
7.6182,-4.15486,0.0184801,0.0002
7.88179,-4.01502,0.0184801,0.0002
7.17905,-4.04434,0.0184801,0.0002
8.03725,-3.51405,0.0184801,0.0002
6.89043,-3.61715,0.0184801,0.0002
8.65484,-3.83246,0.0184801,0.0002
7.27117,-3.85344,0.0184801,0.0002
7.87691,-3.79857,0.0184801,0.0002
8.11786,-4.04785,0.0184801,0.0002
7.28936,-3.95776,0.0184801,0.0002
7.82292,-3.86567,0.0184801,0.0002
7.26309,-3.93987,0.0184801,0.0002
7.827,-3.9745,0.0184801,0.0002
7.24122,-3.95494,0.0184801,0.0002
7.65992,-4.00388,0.0184801,0.0002
7.41156,-3.97033,0.0184801,0.0002
7.17422,-3.81356,0.0184801,0.0002
8.75055,-3.93342,0.0184801,0.0002
8.40321,-3.95286,0.0184801,0.0002
7.37452,-3.73018,0.0184801,0.0002
7.2815,-3.85014,0.0184801,0.0002
7.56076,-4.19427,0.0184801,0.0002
7.48674,-4.01429,0.0184801,0.0002
8.32854,-3.65279,0.0184801,0.0002
6.97709,-3.82146,0.0184801,0.0002
7.97961,-4.05388,0.0184801,0.0002
8.04376,-3.60547,0.0184801,0.0002
8.14455,-3.87469,0.0184801,0.0002
8.60803,-4.02768,0.0184801,0.0002
8.47471,-3.92057,0.0184801,0.0002
7.02934,-4.10018,0.0184801,0.0002
7.9453,-3.53124,0.0184801,0.0002
8.18711,-4.03079,0.0184801,0.0002
7.79994,-3.97263,0.0184801,0.0002
7.61124,-4.0375,0.0184801,0.0002
7.04246,-3.58394,0.0184801,0.0002
7.86784,-4.0046,0.0184801,0.0002
7.23598,-4.11518,0.0184801,0.0002
8.13473,-4.15749,0.0184801,0.0002
8.5661,-3.53222,0.0184801,0.0002
8.17808,-4.12066,0.0184801,0.0002
7.59408,-4.18805,0.0184801,0.0002
6.9649,-4.18319,0.0184801,0.0002
8.2753,-3.81919,0.0184801,0.0002
7.06786,-3.8513,0.0184801,0.0002
7.7206,-3.55075,0.0184801,0.0002
8.05112,-3.96463,0.0184801,0.0002
8.07618,-3.99823,0.0184801,0.0002
7.51329,-3.97586,0.0184801,0.0002
6.9112,-4.13367,0.0184801,0.0002
8.23768,-3.50752,0.0184801,0.0002
7.33536,-4.03047,0.0184801,0.0002
6.90084,-3.97121,0.0184801,0.0002
8.45739,-3.90135,0.0184801,0.0002
7.50787,-3.83905,0.0184801,0.0002
8.65895,-3.94727,0.0184801,0.0002
8.17142,-4.06565,0.0184801,0.0002
8.03157,-3.91397,0.0184801,0.0002
8.36958,-3.64244,0.0184801,0.0002
8.41375,-3.89776,0.0184801,0.0002
7.02021,-4.14622,0.0184801,0.0002
7.24293,-4.17273,0.0184801,0.0002
8.64321,-3.53753,0.0184801,0.0002
8.78428,-3.79135,0.0184801,0.0002
7.00451,-3.82323,0.0184801,0.0002
8.15997,-3.52412,0.0184801,0.0002
8.64772,-3.6755,0.0184801,0.0002
7.33201,-3.81345,0.0184801,0.0002
7.55083,-3.91203,0.0184801,0.0002
8.68416,-3.74307,0.0184801,0.0002
7.80194,-3.77133,0.0184801,0.0002
7.92779,-3.78843,0.0184801,0.0002
8.05523,-3.95757,0.0184801,0.0002
8.13332,-3.88719,0.0184801,0.0002
7.79364,-4.05157,0.0184801,0.0002
8.65137,-4.1775,0.0184801,0.0002
8.43344,-3.97011,0.0184801,0.0002
7.5567,-3.67004,0.0184801,0.0002
7.85011,-3.7683,0.0184801,0.0002
7.05941,-3.74387,0.0184801,0.0002
8.38368,-3.50578,0.0184801,0.0002
7.58155,-3.9532,0.0184801,0.0002
8.07755,-4.11007,0.0184801,0.0002
8.44289,-3.50096,0.0184801,0.0002
7.2251,-3.70964,0.0184801,0.0002
7.10409,-4.15085,0.0184801,0.0002
8.48268,-3.95217,0.0184801,0.0002
7.4831,-3.65936,0.0184801,0.0002
8.55491,-3.86458,0.0184801,0.0002
7.77511,-3.63086,0.0184801,0.0002
7.83197,-3.97065,0.0184801,0.0002
7.24032,-3.52816,0.0184801,0.0002
8.73027,-3.98111,0.0184801,0.0002
7.62987,-3.61925,0.0184801,0.0002
7.13125,-4.12631,0.0184801,0.0002
8.71867,-3.64973,0.0184801,0.0002
7.51779,-3.92214,0.0184801,0.0002
7.2278,-3.96487,0.0184801,0.0002
8.48273,-4.09829,0.0184801,0.0002
7.95237,-4.09341,0.0184801,0.0002
7.21835,-3.83595,0.0184801,0.0002
7.75267,-3.52534,0.0184801,0.0002
8.61376,-3.84366,0.0184801,0.0002
7.49189,-3.81127,0.0184801,0.0002
8.06278,-4.04813,0.0184801,0.0002
7.2989,-3.92953,0.0184801,0.0002
7.5139,-4.02506,0.0184801,0.0002
7.58117,-3.62381,0.0184801,0.0002
8.19206,-4.12169,0.0184801,0.0002
7.10282,-3.97239,0.0184801,0.0002
6.90603,-4.11796,0.0184801,0.0002
8.33923,-3.82914,0.0184801,0.0002
7.88211,-3.98896,0.0184801,0.0002
8.75533,-3.68258,0.0184801,0.0002
8.63532,-3.88068,0.0184801,0.0002
8.07964,-3.88664,0.0184801,0.0002
7.50824,-3.7004,0.0184801,0.0002
7.33808,-4.17852,0.0184801,0.0002
7.95558,-4.18213,0.0184801,0.0002
7.24019,-3.55564,0.0184801,0.0002
8.56903,-3.85775,0.0184801,0.0002
8.51115,-3.51219,0.0184801,0.0002
7.92616,-3.68628,0.0184801,0.0002
8.7818,-3.65688,0.0184801,0.0002
7.31773,-4.14001,0.0184801,0.0002
7.84597,-3.69006,0.0184801,0.0002
7.4026,-3.92887,0.0184801,0.0002
8.26129,-3.97642,0.0184801,0.0002
6.98466,-3.90418,0.0184801,0.0002
7.35943,-3.91474,0.0184801,0.0002
8.18607,-3.79666,0.0184801,0.0002
7.65731,-3.74832,0.0184801,0.0002
7.08416,-3.51252,0.0184801,0.0002
8.08039,-3.99881,0.0184801,0.0002
8.51975,-3.87615,0.0184801,0.0002
7.03406,-3.60718,0.0184801,0.0002
8.19086,-3.59807,0.0184801,0.0002
8.74971,-3.66101,0.0184801,0.0002
8.33695,-3.93529,0.0184801,0.0002
6.9741,-3.71028,0.0184801,0.0002
7.26305,-3.62101,0.0184801,0.0002
6.95132,-3.50541,0.0184801,0.0002
8.13297,-3.68542,0.0184801,0.0002
8.49144,-3.62983,0.0184801,0.0002
6.8953,-4.16238,0.0184801,0.0002
7.24305,-4.1445,0.0184801,0.0002
7.58236,-3.85332,0.0184801,0.0002
8.60143,-3.84098,0.0184801,0.0002
7.872,-3.96835,0.0184801,0.0002
7.04807,-3.62763,0.0184801,0.0002
7.33898,-3.82397,0.0184801,0.0002
7.65655,-3.88407,0.0184801,0.0002
6.98122,-3.54646,0.0184801,0.0002
8.49609,-3.75691,0.0184801,0.0002
7.4494,-4.05875,0.0184801,0.0002
8.44956,-4.10838,0.0184801,0.0002
7.86037,-3.97442,0.0184801,0.0002
7.92854,-3.67393,0.0184801,0.0002
8.39135,-3.80484,0.0184801,0.0002
8.11138,-3.87767,0.0184801,0.0002
7.39837,-4.03811,0.0184801,0.0002
8.08552,-3.50282,0.0184801,0.0002
7.30823,-3.60556,0.0184801,0.0002
7.12183,-3.69981,0.0184801,0.0002
7.49278,-3.84575,0.0184801,0.0002
7.05013,-3.88999,0.0184801,0.0002
7.78709,-3.75717,0.0184801,0.0002
7.37323,-4.16731,0.0184801,0.0002
7.57396,-3.57482,0.0184801,0.0002
7.88533,-3.84859,0.0184801,0.0002
7.78831,-4.10365,0.0184801,0.0002
8.65026,-3.64244,0.0184801,0.0002
7.69439,-3.80218,0.0184801,0.0002
7.05132,-3.73925,0.0184801,0.0002
7.84826,-4.17793,0.0184801,0.0002
7.97218,-3.79015,0.0184801,0.0002
7.26319,-4.12826,0.0184801,0.0002
7.45016,-4.0986,0.0184801,0.0002
8.48728,-3.81021,0.0184801,0.0002
8.49649,-3.74848,0.0184801,0.0002
8.36815,-4.16806,0.0184801,0.0002
7.2169,-4.09673,0.0184801,0.0002
6.95898,-3.59226,0.0184801,0.0002
8.35392,-3.99623,0.0184801,0.0002
7.89693,-3.5041,0.0184801,0.0002
7.84019,-3.90601,0.0184801,0.0002
8.39828,-3.69054,0.0184801,0.0002
7.42641,-3.94127,0.0184801,0.0002
7.38429,-3.74229,0.0184801,0.0002
7.27482,-3.82,0.0184801,0.0002
8.68757,-3.60349,0.0184801,0.0002
8.72912,-4.1415,0.0184801,0.0002
7.3015,-3.71956,0.0184801,0.0002
7.5456,-3.65477,0.0184801,0.0002
7.86462,-3.7923,0.0184801,0.0002
7.80892,-3.71102,0.0184801,0.0002
8.46048,-3.97127,0.0184801,0.0002
7.87792,-3.61097,0.0184801,0.0002
8.29527,-4.14655,0.0184801,0.0002
8.75309,-3.95208,0.0184801,0.0002
8.35973,-3.79493,0.0184801,0.0002
7.33172,-3.59493,0.0184801,0.0002
7.60714,-4.16097,0.0184801,0.0002
7.94695,-3.63281,0.0184801,0.0002
8.19761,-4.16145,0.0184801,0.0002
8.11967,-3.59767,0.0184801,0.0002
7.90873,-3.86873,0.0184801,0.0002
8.24707,-3.86179,0.0184801,0.0002
7.45588,-3.5221,0.0184801,0.0002
7.62984,-3.77399,0.0184801,0.0002
7.25871,-4.03624,0.0184801,0.0002
8.72226,-4.05325,0.0184801,0.0002
7.81062,-3.68405,0.0184801,0.0002
7.81989,-3.64631,0.0184801,0.0002
8.41146,-3.65033,0.0184801,0.0002
8.46666,-3.65664,0.0184801,0.0002
6.99772,-3.55311,0.0184801,0.0002
7.74312,-3.78362,0.0184801,0.0002
7.68285,-3.70937,0.0184801,0.0002
7.9244,-3.91731,0.0184801,0.0002
8.09631,-3.74384,0.0184801,0.0002
7.79347,-3.76083,0.0184801,0.0002
6.89145,-4.14472,0.0184801,0.0002
8.58176,-3.53283,0.0184801,0.0002
7.73852,-4.185,0.0184801,0.0002
7.52193,-3.63303,0.0184801,0.0002
8.64928,-4.0897,0.0184801,0.0002
8.43897,-4.16171,0.0184801,0.0002
8.5111,-3.6057,0.0184801,0.0002
8.58308,-3.63941,0.0184801,0.0002
8.26624,-4.16165,0.0184801,0.0002
7.6576,-3.8878,0.0184801,0.0002
7.82896,-3.50317,0.0184801,0.0002
7.28896,-4.16826,0.0184801,0.0002
7.98758,-4.02477,0.0184801,0.0002
7.49034,-3.94786,0.0184801,0.0002
7.29028,-3.69817,0.0184801,0.0002
8.69536,-3.63549,0.0184801,0.0002
6.89516,-3.74106,0.0184801,0.0002
7.1167,-3.81769,0.0184801,0.0002
8.11424,-3.78514,0.0184801,0.0002
8.26037,-3.67949,0.0184801,0.0002
8.34227,-3.54335,0.0184801,0.0002
8.56997,-3.74337,0.0184801,0.0002
7.12761,-4.04166,0.0184801,0.0002
8.62921,-3.51451,0.0184801,0.0002
8.07884,-3.66558,0.0184801,0.0002
8.01804,-3.58915,0.0184801,0.0002
7.35564,-3.55881,0.0184801,0.0002
6.91649,-4.1782,0.0184801,0.0002
7.90752,-3.74289,0.0184801,0.0002
7.23288,-3.78886,0.0184801,0.0002
7.3489,-3.58032,0.0184801,0.0002
8.42437,-3.60687,0.0184801,0.0002
7.14043,-4.13883,0.0184801,0.0002
7.71111,-3.68827,0.0184801,0.0002
8.597,-3.95509,0.0184801,0.0002
7.82291,-4.17969,0.0184801,0.0002
7.92775,-3.52409,0.0184801,0.0002
7.61197,-3.60438,0.0184801,0.0002
7.55689,-4.03142,0.0184801,0.0002
8.68923,-3.73244,0.0184801,0.0002
8.58013,-3.7145,0.0184801,0.0002
8.21045,-3.72536,0.0184801,0.0002
8.21678,-3.6935,0.0184801,0.0002
7.79121,-3.99752,0.0184801,0.0002
7.11173,-3.8838,0.0184801,0.0002
8.3824,-3.49834,0.0184801,0.0002
7.3958,-3.6039,0.0184801,0.0002
8.2873,-3.61261,0.0184801,0.0002
7.39468,-3.49606,0.0184801,0.0002
8.3887,-4.19031,0.0184801,0.0002
7.50416,-3.69108,0.0184801,0.0002
7.39712,-3.94169,0.0184801,0.0002
7.02195,-3.51478,0.0184801,0.0002
7.20694,-3.54104,0.0184801,0.0002
8.68356,-4.17845,0.0184801,0.0002
8.27396,-3.59179,0.0184801,0.0002
7.45726,-3.84101,0.0184801,0.0002
8.2054,-3.5105,0.0184801,0.0002
8.77371,-3.68996,0.0184801,0.0002
7.54358,-4.11412,0.0184801,0.0002
8.26879,-3.7257,0.0184801,0.0002
8.60684,-3.85457,0.0184801,0.0002
7.08742,-3.98585,0.0184801,0.0002
7.17679,-3.86244,0.0184801,0.0002
7.95941,-3.59485,0.0184801,0.0002
8.07259,-4.06046,0.0184801,0.0002
7.68739,-4.15726,0.0184801,0.0002
8.06614,-4.01209,0.0184801,0.0002
7.85932,-3.88836,0.0184801,0.0002
7.83243,-3.65112,0.0184801,0.0002
7.17419,-3.8671,0.0184801,0.0002
8.00606,-4.02462,0.0184801,0.0002
6.92655,-3.85021,0.0184801,0.0002
7.30855,-4.1111,0.0184801,0.0002
7.18501,-3.82182,0.0184801,0.0002
8.62871,-4.08277,0.0184801,0.0002
6.92456,-3.54009,0.0184801,0.0002
8.25307,-3.92295,0.0184801,0.0002
7.55064,-3.94951,0.0184801,0.0002
8.06535,-3.61448,0.0184801,0.0002
8.03124,-3.87415,0.0184801,0.0002
6.94625,-3.78459,0.0184801,0.0002
8.73456,-3.87703,0.0184801,0.0002
8.64917,-3.82063,0.0184801,0.0002
7.17568,-3.71923,0.0184801,0.0002
8.04664,-3.64878,0.0184801,0.0002
8.72109,-3.62611,0.0184801,0.0002
8.20623,-3.80459,0.0184801,0.0002
7.04445,-3.77292,0.0184801,0.0002
7.7444,-3.60097,0.0184801,0.0002
7.70262,-3.79619,0.0184801,0.0002
